supplier_id,transport_company_id,site_id,transport_date,distance_km,co2_emissions_kg,transport_cost,transported_weight_kg
8,3,2,2025-04-19,1699.38,0.57,1770.29,4.4
1,2,3,2025-04-19,314.32,1.0,351.74,41.58
2,4,3,2025-04-19,1033.43,1.06,901.61,42.98
3,1,3,2025-04-19,453.43,1.72,524.8,42.52
4,5,3,2025-04-19,2210.37,1.36,1435.03,42.36
5,1,3,2025-04-19,979.56,3.17,1159.18,39.4
6,4,3,2025-04-19,285.45,0.32,237.1,44.68
7,4,3,2025-04-19,1066.97,1.04,891.02,40.55
8,3,3,2025-04-19,1845.34,6.22,1926.82,42.99
1,4,4,2025-04-19,724.79,0.44,633.1,25.68
2,3,4,2025-04-19,1020.14,1.85,1070.35,24.18
3,1,4,2025-04-19,926.81,2.17,1062.2,28.43
4,5,4,2025-04-19,1984.12,0.73,1304.94,23.47
5,4,4,2025-04-19,1304.52,0.84,1099.23,25.79
6,4,4,2025-04-19,751.39,0.54,654.25,28.2
7,4,4,2025-04-19,662.54,0.41,567.75,24.38
8,5,4,2025-04-19,1326.89,0.51,871.53,24.3
1,4,5,2025-04-19,628.49,1.68,520.52,111.35
2,2,5,2025-04-19,655.6,5.76,715.89,115.4
3,2,5,2025-04-19,1123.81,10.37,1259.68,113.75
4,5,5,2025-04-19,1696.59,3.0,1098.29,123.94
5,4,5,2025-04-19,1046.25,3.0,904.25,114.31
6,2,5,2025-04-19,613.86,5.98,693.76,120.64
7,1,5,2025-04-19,843.18,8.33,966.72,111.82
8,3,5,2025-04-19,1219.62,10.01,1262.08,114.89
1,2,1,2025-04-21,479.35,2.93,535.74,80.1
2,3,1,2025-04-21,724.68,4.69,759.06,82.45
3,1,1,2025-04-21,934.45,6.39,1080.07,81.63
4,5,1,2025-04-21,1798.71,2.09,1176.18,75.84
5,4,1,2025-04-21,855.72,1.61,729.26,78.45
6,2,1,2025-04-21,465.94,2.77,528.38,75.84
7,2,1,2025-04-21,758.56,5.36,838.36,87.28
8,5,1,2025-04-21,1466.2,1.68,962.51,78.14
1,1,2,2025-04-21,529.12,0.38,623.24,8.69
2,3,2,2025-04-21,1004.04,0.64,1027.32,8.65
3,2,2,2025-04-21,626.94,0.46,693.42,8.81
4,3,2,2025-04-21,2118.43,1.52,2234.9,9.8
5,2,2,2025-04-21,1118.54,0.9,1213.06,9.69
6,4,2,2025-04-21,553.99,0.14,461.68,9.61
7,1,2,2025-04-21,907.04,0.66,1049.8,8.69
8,5,2,2025-04-21,1686.89,0.22,1117.42,8.49
1,4,3,2025-04-21,308.12,1.1,259.37,138.32
2,2,3,2025-04-21,1014.06,12.82,1134.57,150.57
3,2,3,2025-04-21,433.31,4.77,477.6,142.97
4,3,3,2025-04-21,2195.36,22.54,2285.38,132.23
5,2,3,2025-04-21,962.38,11.06,1058.48,145.53
6,4,3,2025-04-21,288.96,1.0,239.53,145.35
7,2,3,2025-04-21,1026.7,10.94,1159.97,135.85
8,3,3,2025-04-21,1840.24,17.15,1878.72,130.08
1,4,4,2025-04-21,746.97,1.54,624.28,80.34
2,3,4,2025-04-21,1032.5,6.51,1098.45,85.34
3,2,4,2025-04-21,872.13,6.26,979.88,88.64
4,3,4,2025-04-21,1960.8,13.03,2111.94,85.98
5,4,4,2025-04-21,1263.39,2.57,1077.91,79.68
6,1,4,2025-04-21,702.67,4.97,788.92,84.19
7,1,4,2025-04-21,678.25,4.85,767.21,88.08
8,3,4,2025-04-21,1308.22,8.76,1394.35,85.58
1,1,5,2025-04-21,642.19,18.18,728.41,334.46
2,3,5,2025-04-21,631.01,15.23,672.37,328.26
3,5,5,2025-04-21,1159.14,6.32,769.23,356.52
4,5,5,2025-04-21,1747.84,8.97,1141.81,359.07
5,4,5,2025-04-21,1030.45,9.21,897.85,371.01
6,2,5,2025-04-21,635.7,19.09,716.41,388.92
7,1,5,2025-04-21,862.46,28.4,983.71,389.85
8,5,5,2025-04-21,1220.44,7.02,811.94,391.36
1,1,1,2025-04-22,453.79,2.85,518.54,71.75
2,2,1,2025-04-22,695.76,4.26,756.07,75.71
3,2,1,2025-04-22,885.45,4.91,996.54,70.49
4,3,1,2025-04-22,1794.31,9.32,1898.66,66.0
5,1,1,2025-04-22,855.84,4.6,989.34,64.33
6,1,1,2025-04-22,456.63,2.89,517.19,76.61
7,2,1,2025-04-22,743.12,4.28,799.69,70.38
8,5,1,2025-04-22,1491.08,1.6,965.98,69.3
1,2,2,2025-04-22,520.67,0.52,581.5,12.32
2,3,2,2025-04-22,955.41,0.9,1011.84,12.99
3,1,2,2025-04-22,592.48,0.66,670.51,13.47
4,5,2,2025-04-22,2114.79,0.35,1355.78,11.56
5,1,2,2025-04-22,1097.87,1.16,1296.53,12.47
6,4,2,2025-04-22,556.71,0.19,459.57,13.11
7,2,2,2025-04-22,970.68,1.07,1044.34,13.51
8,3,2,2025-04-22,1712.88,1.49,1822.62,11.28
1,2,3,2025-04-22,304.82,3.9,346.29,156.47
2,3,3,2025-04-22,1064.93,12.63,1103.69,160.95
3,1,3,2025-04-22,455.5,6.68,515.8,165.33
4,5,3,2025-04-22,2101.01,4.77,1369.58,150.68
5,2,3,2025-04-22,917.14,11.93,1000.89,160.53
6,1,3,2025-04-22,290.4,3.52,344.93,149.34
7,4,3,2025-04-22,1033.54,3.93,890.95,151.74
8,3,3,2025-04-22,1880.49,22.08,1970.29,154.57
1,1,4,2025-04-22,741.2,2.93,877.49,48.57
2,2,4,2025-04-22,1053.25,4.64,1172.9,57.72
3,5,4,2025-04-22,904.75,0.78,572.54,56.05
4,3,4,2025-04-22,1941.11,7.22,2013.12,48.04
5,1,4,2025-04-22,1338.73,6.59,1526.6,57.37
6,4,4,2025-04-22,753.96,1.04,628.92,54.04
7,2,4,2025-04-22,665.29,2.92,714.96,57.0
8,3,4,2025-04-22,1301.68,5.09,1347.15,52.72
1,1,5,2025-04-22,623.57,17.58,736.74,348.33
2,2,5,2025-04-22,626.88,17.97,686.09,362.75
3,2,5,2025-04-22,1160.48,36.79,1257.1,382.87
4,3,5,2025-04-22,1740.81,43.9,1797.74,334.91
5,2,5,2025-04-22,1028.41,31.48,1102.5,367.75
6,4,5,2025-04-22,641.12,6.02,561.82,371.93
7,1,5,2025-04-22,830.53,22.95,979.87,336.35
8,5,5,2025-04-22,1283.24,7.11,849.77,385.72
1,2,1,2025-04-23,455.4,3.26,505.66,89.49
2,2,1,2025-04-23,712.6,4.91,805.91,88.68
3,5,1,2025-04-23,921.7,1.15,597.9,84.87
4,5,1,2025-04-23,1845.22,2.44,1189.77,91.44
5,1,1,2025-04-23,856.58,5.7,988.54,79.11
6,1,1,2025-04-23,484.55,3.35,560.63,80.03
7,1,1,2025-04-23,723.82,4.87,854.59,82.65
8,5,1,2025-04-23,1409.16,1.67,930.59,80.33
1,4,2,2025-04-23,544.4,0.15,467.51,11.18
2,2,2,2025-04-23,994.28,0.89,1080.48,11.04
3,1,2,2025-04-23,591.65,0.57,670.7,11.52
4,3,2,2025-04-23,2079.99,1.79,2145.42,11.93
5,1,2,2025-04-23,1118.15,1.17,1250.8,11.9
6,4,2,2025-04-23,541.86,0.17,451.2,12.64
7,4,2,2025-04-23,910.45,0.28,789.25,12.64
8,3,2,2025-04-23,1628.9,1.41,1749.81,11.33
1,4,3,2025-04-23,296.17,0.95,251.52,129.42
2,3,3,2025-04-23,1101.6,10.48,1176.33,133.43
3,1,3,2025-04-23,451.39,5.1,517.23,132.44
4,5,3,2025-04-23,2255.02,5.11,1426.4,148.43
5,2,3,2025-04-23,919.38,11.56,1012.85,150.95
6,4,3,2025-04-23,300.73,0.97,254.02,131.95
7,4,3,2025-04-23,1098.28,3.84,955.44,142.88
8,5,3,2025-04-23,1849.51,3.54,1176.2,128.45
1,2,4,2025-04-23,731.41,4.37,826.19,77.48
2,2,4,2025-04-23,1016.3,6.1,1131.56,78.85
3,1,4,2025-04-23,880.59,6.45,1031.7,85.88
4,3,4,2025-04-23,1907.37,12.0,2049.25,83.76
5,4,4,2025-04-23,1347.56,2.69,1142.37,77.11
6,2,4,2025-04-23,726.35,5.03,803.54,85.58
7,4,4,2025-04-23,623.77,1.25,518.44,78.3
8,3,4,2025-04-23,1290.2,8.67,1316.65,90.3
1,4,5,2025-04-23,635.2,5.45,537.83,358.81
2,2,5,2025-04-23,666.12,17.94,731.96,347.3
3,1,5,2025-04-23,1092.94,32.29,1236.87,353.68
4,3,5,2025-04-23,1765.67,49.52,1802.16,372.11
5,2,5,2025-04-23,1055.58,26.91,1186.36,321.29
6,1,5,2025-04-23,629.92,18.9,709.35,349.05
7,2,5,2025-04-23,852.89,23.94,956.4,339.93
8,3,5,2025-04-23,1294.72,31.48,1394.53,322.36
1,4,1,2025-04-24,475.14,1.16,415.79,94.58
2,2,1,2025-04-24,742.65,5.78,818.24,95.01
3,5,1,2025-04-24,865.26,1.29,573.53,99.34
4,5,1,2025-04-24,1790.25,2.51,1167.88,95.93
5,1,1,2025-04-24,855.07,6.21,984.74,88.56
6,1,1,2025-04-24,455.95,3.58,512.8,91.49
7,4,1,2025-04-24,776.19,1.91,676.33,101.27
8,5,1,2025-04-24,1484.39,2.16,964.12,101.22
1,4,2,2025-04-24,563.65,0.17,476.5,11.78
2,3,2,2025-04-24,979.31,0.72,1044.15,10.34
3,5,2,2025-04-24,611.95,0.1,407.36,11.43
4,3,2,2025-04-24,2123.04,1.85,2172.47,11.95
5,1,2,2025-04-24,1146.22,1.07,1315.17,11.13
6,4,2,2025-04-24,550.52,0.15,470.26,10.92
7,4,2,2025-04-24,963.61,0.27,827.06,11.34
8,3,2,2025-04-24,1688.68,1.31,1797.89,10.16
1,4,3,2025-04-24,296.72,1.14,251.85,146.57
2,3,3,2025-04-24,1077.69,12.26,1155.51,153.89
3,1,3,2025-04-24,442.07,5.38,512.93,141.62
4,3,3,2025-04-24,2165.55,22.57,2266.4,142.2
5,4,3,2025-04-24,903.36,3.29,752.27,148.85
6,4,3,2025-04-24,285.67,1.02,247.84,143.54
7,2,3,2025-04-24,1041.92,13.5,1166.15,165.23
8,5,3,2025-04-24,1797.2,4.13,1175.78,152.4
1,2,4,2025-04-24,733.39,3.71,816.41,62.78
2,4,4,2025-04-24,1027.34,1.61,857.65,59.98
3,5,4,2025-04-24,927.18,0.9,601.7,67.16
4,5,4,2025-04-24,2016.08,1.93,1287.73,63.04
5,4,4,2025-04-24,1310.6,2.1,1106.57,66.67
6,4,4,2025-04-24,722.43,1.06,625.32,59.85
7,1,4,2025-04-24,660.59,3.5,738.07,62.99
8,3,4,2025-04-24,1298.47,6.28,1355.76,67.67
1,2,5,2025-04-24,591.42,18.47,670.62,388.29
2,2,5,2025-04-24,672.09,20.0,732.35,370.78
3,5,5,2025-04-24,1104.5,6.23,721.88,374.13
4,3,5,2025-04-24,1763.74,54.66,1834.43,420.33
5,4,5,2025-04-24,1055.36,10.96,887.44,405.62
6,4,5,2025-04-24,650.68,6.46,568.48,400.43
7,1,5,2025-04-24,820.2,31.03,972.05,432.66
8,3,5,2025-04-24,1187.58,31.59,1242.34,360.22
1,4,1,2025-04-25,465.45,1.13,398.67,93.26
2,4,1,2025-04-25,698.64,1.81,590.62,99.11
3,1,1,2025-04-25,905.22,7.19,1038.3,96.47
4,5,1,2025-04-25,1837.42,2.56,1193.44,92.85
5,4,1,2025-04-25,937.1,2.22,781.12,94.39
6,4,1,2025-04-25,484.27,1.02,404.97,82.99
7,2,1,2025-04-25,779.14,5.14,879.55,84.67
8,5,1,2025-04-25,1515.21,2.0,1011.31,87.03
1,2,2,2025-04-25,539.13,0.34,595.21,7.55
2,3,2,2025-04-25,1011.21,0.53,1032.45,7.13
3,1,2,2025-04-25,637.82,0.36,726.72,6.77
4,5,2,2025-04-25,2126.31,0.23,1404.38,6.78
5,1,2,2025-04-25,1200.48,0.71,1366.7,6.85
6,1,2,2025-04-25,563.32,0.35,659.3,7.53
7,2,2,2025-04-25,949.9,0.55,1047.55,7.28
8,5,2,2025-04-25,1628.94,0.17,1037.93,6.91
1,1,3,2025-04-25,301.03,4.15,339.4,162.21
2,2,3,2025-04-25,1027.68,14.08,1109.71,176.23
3,5,3,2025-04-25,430.04,1.13,283.25,176.65
4,3,3,2025-04-25,2294.71,27.07,2406.98,153.96
5,4,3,2025-04-25,916.1,4.22,776.68,184.36
6,2,3,2025-04-25,301.08,3.99,329.99,170.06
7,2,3,2025-04-25,1072.3,13.7,1158.7,162.5
8,5,3,2025-04-25,1740.66,4.53,1156.92,180.04
1,1,4,2025-04-25,713.24,5.04,814.75,84.57
2,2,4,2025-04-25,1044.61,6.12,1151.85,70.33
3,5,4,2025-04-25,859.24,0.92,557.22,74.24
4,5,4,2025-04-25,1905.0,2.06,1217.49,73.04
5,1,4,2025-04-25,1273.68,9.19,1496.79,82.97
6,2,4,2025-04-25,692.07,4.5,755.61,81.67
7,2,4,2025-04-25,663.15,4.47,719.88,84.61
8,3,4,2025-04-25,1287.45,7.06,1314.43,73.05
1,1,5,2025-04-25,596.74,17.74,702.54,364.97
2,4,5,2025-04-25,630.57,6.51,542.54,411.98
3,1,5,2025-04-25,1141.62,33.98,1319.84,351.02
4,3,5,2025-04-25,1753.05,50.68,1808.54,391.2
5,4,5,2025-04-25,1047.4,9.43,889.59,348.87
6,2,5,2025-04-25,631.42,18.1,706.69,372.37
7,2,5,2025-04-25,835.27,27.82,935.87,399.25
8,5,5,2025-04-25,1289.02,7.55,840.91,408.79
1,1,1,2025-04-26,463.24,1.38,526.1,36.28
2,3,1,2025-04-26,719.75,1.97,750.61,36.63
3,1,1,2025-04-26,908.32,2.76,1075.51,34.26
4,3,1,2025-04-26,1796.33,4.65,1895.05,34.25
5,2,1,2025-04-26,911.62,2.63,993.62,34.49
6,4,1,2025-04-26,474.11,0.4,392.07,35.58
7,1,1,2025-04-26,752.42,2.26,869.73,35.36
8,3,1,2025-04-26,1498.24,4.01,1535.3,36.27
1,1,2,2025-04-26,542.18,0.17,638.69,3.65
2,2,2,2025-04-26,994.75,0.3,1095.22,3.63
3,5,2,2025-04-26,607.45,0.04,398.89,3.9
4,5,2,2025-04-26,2066.98,0.11,1373.94,3.67
5,2,2,2025-04-26,1130.29,0.34,1244.85,3.87
6,4,2,2025-04-26,553.06,0.05,460.08,3.97
7,2,2,2025-04-26,973.29,0.29,1080.96,3.68
8,3,2,2025-04-26,1702.8,0.46,1802.92,3.56
1,2,3,2025-04-26,311.96,1.04,348.76,39.79
2,4,3,2025-04-26,1028.92,1.18,891.25,43.83
3,2,3,2025-04-26,463.27,1.4,521.45,37.74
4,5,3,2025-04-26,2306.05,1.24,1473.76,36.93
5,1,3,2025-04-26,922.44,3.22,1083.51,40.12
6,1,3,2025-04-26,308.26,1.08,365.34,40.72
7,4,3,2025-04-26,1005.88,1.08,830.27,43.67
8,3,3,2025-04-26,1842.82,5.91,1989.49,41.03
1,4,4,2025-04-26,725.25,0.54,614.67,29.0
2,4,4,2025-04-26,1002.43,0.66,848.45,26.12
3,2,4,2025-04-26,907.67,1.91,974.12,25.61
4,5,4,2025-04-26,1997.68,0.78,1315.95,27.33
5,4,4,2025-04-26,1236.55,0.88,1027.74,28.94
6,2,4,2025-04-26,685.44,1.5,742.58,28.45
7,4,4,2025-04-26,622.69,0.42,517.6,25.76
8,5,4,2025-04-26,1324.0,0.54,841.21,27.91
1,4,5,2025-04-26,615.45,2.0,518.75,127.74
2,4,5,2025-04-26,669.34,2.31,554.38,134.83
3,2,5,2025-04-26,1099.51,9.97,1207.91,116.71
4,5,5,2025-04-26,1626.85,3.03,1076.41,121.93
5,2,5,2025-04-26,1019.09,10.4,1118.41,132.36
6,1,5,2025-04-26,631.79,6.84,731.06,126.12
7,1,5,2025-04-26,837.52,9.08,936.22,133.39
8,5,5,2025-04-26,1255.57,2.72,833.69,137.85
1,2,1,2025-04-28,450.75,3.49,501.85,98.81
2,2,1,2025-04-28,730.85,6.23,792.48,103.19
3,2,1,2025-04-28,906.13,6.97,974.76,93.5
4,5,1,2025-04-28,1811.18,2.6,1145.51,94.19
5,1,1,2025-04-28,930.45,8.21,1050.81,104.16
6,1,1,2025-04-28,486.7,3.99,569.81,97.11
7,2,1,2025-04-28,743.24,5.4,802.73,93.23
8,3,1,2025-04-28,1432.27,9.41,1523.29,91.53
1,2,2,2025-04-28,517.13,0.43,575.67,10.31
2,3,2,2025-04-28,993.19,0.67,1062.85,9.0
3,2,2,2025-04-28,614.39,0.47,694.72,9.11
4,3,2,2025-04-28,1986.23,1.37,2084.44,9.68
5,1,2,2025-04-28,1093.45,0.82,1251.71,8.88
6,4,2,2025-04-28,560.11,0.12,469.61,9.11
7,1,2,2025-04-28,952.74,0.79,1115.11,9.71
8,3,2,2025-04-28,1662.43,1.16,1745.16,9.71
1,2,3,2025-04-28,305.86,4.47,340.59,179.71
2,4,3,2025-04-28,1094.09,4.5,933.38,169.96
3,2,3,2025-04-28,469.73,6.48,530.1,167.93
4,5,3,2025-04-28,2114.61,5.72,1397.57,174.56
5,4,3,2025-04-28,973.62,4.18,810.17,166.07
6,2,3,2025-04-28,311.65,3.96,350.81,151.58
7,4,3,2025-04-28,1100.94,5.01,956.29,177.31
8,5,3,2025-04-28,1849.62,4.67,1189.24,176.53
1,1,4,2025-04-28,726.53,4.38,836.69,68.17
2,2,4,2025-04-28,1055.08,5.54,1193.47,64.06
3,1,4,2025-04-28,920.91,4.68,1058.18,61.1
4,3,4,2025-04-28,2014.23,9.19,2128.87,59.54
5,4,4,2025-04-28,1353.71,2.35,1152.09,70.53
6,4,4,2025-04-28,746.88,1.28,621.22,70.88
7,1,4,2025-04-28,640.16,3.9,755.75,68.53
8,3,4,2025-04-28,1370.95,6.45,1474.18,60.53
1,4,5,2025-04-28,591.16,5.88,494.58,399.82
2,3,5,2025-04-28,666.77,16.93,711.68,354.34
3,5,5,2025-04-28,1160.53,6.75,743.83,403.84
4,5,5,2025-04-28,1678.11,10.67,1102.63,409.79
5,1,5,2025-04-28,1062.75,35.86,1260.5,404.65
6,1,5,2025-04-28,597.94,19.69,672.49,370.7
7,4,5,2025-04-28,870.01,8.6,764.12,386.03
8,5,5,2025-04-28,1213.09,6.33,790.5,362.97
1,2,1,2025-04-29,483.79,3.04,543.71,82.47
2,4,1,2025-04-29,730.49,1.5,606.96,82.97
3,5,1,2025-04-29,859.65,1.05,556.97,82.59
4,5,1,2025-04-29,1797.3,2.28,1161.71,87.56
5,4,1,2025-04-29,913.75,1.91,790.34,80.19
6,1,1,2025-04-29,474.44,3.65,559.62,92.92
7,2,1,2025-04-29,766.61,4.86,839.56,80.43
8,3,1,2025-04-29,1378.95,9.13,1407.92,87.38
1,1,2,2025-04-29,539.73,0.55,623.18,11.48
2,2,2,2025-04-29,933.55,0.93,1001.74,12.28
3,1,2,2025-04-29,629.57,0.59,711.29,11.56
4,5,2,2025-04-29,2063.61,0.4,1307.26,12.98
5,2,2,2025-04-29,1149.5,1.02,1289.13,11.6
6,2,2,2025-04-29,559.99,0.56,612.71,12.89
7,1,2,2025-04-29,997.39,0.94,1168.32,11.41
8,3,2,2025-04-29,1645.7,1.34,1701.64,11.15
1,1,3,2025-04-29,314.5,3.33,358.89,128.12
2,2,3,2025-04-29,1016.79,10.58,1087.32,128.11
3,2,3,2025-04-29,435.65,5.08,468.81,149.27
4,3,3,2025-04-29,2218.34,22.77,2372.23,132.55
5,2,3,2025-04-29,986.41,10.11,1097.9,134.5
6,2,3,2025-04-29,304.25,3.13,344.68,133.87
7,2,3,2025-04-29,1040.44,11.95,1132.3,142.11
8,3,3,2025-04-29,1884.69,19.72,1961.93,142.81
1,4,4,2025-04-29,709.85,1.11,587.12,65.32
2,2,4,2025-04-29,1008.66,5.31,1138.92,66.97
3,5,4,2025-04-29,938.0,0.86,611.54,59.5
4,5,4,2025-04-29,2046.21,2.12,1354.58,67.43
5,2,4,2025-04-29,1268.19,6.84,1429.92,65.53
6,4,4,2025-04-29,732.56,1.09,641.82,59.96
7,1,4,2025-04-29,650.01,3.4,726.87,61.81
8,3,4,2025-04-29,1341.67,7.05,1449.74,66.84
1,1,5,2025-04-29,624.46,18.9,725.27,351.94
2,2,5,2025-04-29,645.92,16.4,724.19,320.42
3,5,5,2025-04-29,1199.83,6.98,768.12,371.54
4,3,5,2025-04-29,1756.71,51.46,1823.72,372.73
5,2,5,2025-04-29,1051.04,29.54,1127.77,336.41
6,1,5,2025-04-29,596.27,18.19,682.49,357.82
7,2,5,2025-04-29,823.44,23.04,886.13,367.72
8,3,5,2025-04-29,1212.41,34.14,1295.3,368.6
1,1,1,2025-04-30,463.39,3.25,542.22,79.41
2,2,1,2025-04-30,688.39,4.1,746.61,74.3
3,2,1,2025-04-30,921.94,6.63,1020.84,90.35
4,3,1,2025-04-30,1758.12,11.18,1854.4,82.57
5,1,1,2025-04-30,865.92,5.76,968.2,75.96
6,1,1,2025-04-30,464.57,3.45,545.58,86.39
7,1,1,2025-04-30,763.91,5.0,896.93,77.32
8,5,1,2025-04-30,1484.8,1.85,968.05,84.16
1,4,2,2025-04-30,531.19,0.09,440.25,6.81
2,4,2,2025-04-30,972.68,0.18,804.05,7.42
3,1,2,2025-04-30,646.12,0.41,743.8,7.18
4,3,2,2025-04-30,1998.55,0.9,2140.72,6.24
5,2,2,2025-04-30,1101.99,0.57,1199.04,6.2
6,4,2,2025-04-30,545.62,0.1,459.09,6.95
7,1,2,2025-04-30,974.63,0.6,1152.71,7.37
8,3,2,2025-04-30,1672.43,0.91,1710.65,7.16
1,1,3,2025-04-30,294.72,3.18,330.86,127.96
2,3,3,2025-04-30,1036.88,10.76,1075.93,137.02
3,5,3,2025-04-30,439.8,0.87,290.38,132.42
4,3,3,2025-04-30,2102.88,20.5,2238.57,125.22
5,1,3,2025-04-30,969.6,10.76,1117.14,136.06
6,1,3,2025-04-30,304.58,3.54,357.53,135.36
7,1,3,2025-04-30,1013.18,12.08,1169.07,145.55
8,3,3,2025-04-30,1799.44,19.67,1887.13,140.1
1,2,4,2025-04-30,729.88,3.59,825.3,62.69
2,2,4,2025-04-30,1033.67,5.2,1109.58,66.19
3,5,4,2025-04-30,863.52,0.95,563.45,70.43
4,5,4,2025-04-30,1873.4,1.72,1186.61,61.67
5,1,4,2025-04-30,1337.22,8.19,1494.17,73.14
6,4,4,2025-04-30,746.37,1.27,618.21,65.43
7,4,4,2025-04-30,628.74,0.95,519.62,60.86
8,3,4,2025-04-30,1299.75,5.96,1331.51,63.36
1,1,5,2025-04-30,633.85,19.02,754.58,364.89
2,2,5,2025-04-30,654.41,20.25,705.31,381.9
3,1,5,2025-04-30,1106.89,32.94,1279.71,358.57
4,5,5,2025-04-30,1616.96,8.78,1042.16,364.18
5,4,5,2025-04-30,1093.41,9.8,944.93,365.46
6,2,5,2025-04-30,629.62,19.8,693.32,375.2
7,1,5,2025-04-30,879.93,25.78,986.98,333.88
8,3,5,2025-04-30,1229.11,28.9,1312.6,313.5
1,4,1,2025-05-01,492.7,1.1,428.21,90.76
2,3,1,2025-05-01,700.91,4.38,736.41,84.02
3,2,1,2025-05-01,903.13,5.49,970.52,77.46
4,3,1,2025-05-01,1910.32,11.91,2001.04,85.84
5,1,1,2025-05-01,900.84,6.94,1030.03,88.82
6,2,1,2025-05-01,490.3,3.6,551.83,87.75
7,2,1,2025-05-01,786.27,5.77,862.88,90.63
8,5,1,2025-05-01,1501.08,1.91,962.7,82.09
1,4,2,2025-05-01,528.85,0.07,440.39,5.59
2,2,2,2025-05-01,993.63,0.41,1124.2,5.47
3,1,2,2025-05-01,638.99,0.3,756.66,5.4
4,3,2,2025-05-01,1973.24,0.78,2035.84,5.41
5,1,2,2025-05-01,1127.83,0.54,1287.61,5.53
6,1,2,2025-05-01,564.16,0.25,654.19,5.23
7,2,2,2025-05-01,959.94,0.44,1040.59,5.91
8,3,2,2025-05-01,1570.34,0.66,1678.69,5.51
1,4,3,2025-05-01,309.55,0.98,267.51,132.0
2,3,3,2025-05-01,1078.78,9.81,1109.95,126.5
3,1,3,2025-05-01,427.61,4.58,485.18,129.55
4,5,3,2025-05-01,2200.1,4.57,1450.1,134.45
5,4,3,2025-05-01,951.6,3.01,786.71,127.5
6,2,3,2025-05-01,297.15,3.04,335.18,134.5
7,1,3,2025-05-01,1101.76,10.62,1297.21,117.35
8,5,3,2025-05-01,1745.29,3.3,1150.64,131.59
1,1,4,2025-05-01,746.15,4.13,849.12,65.77
2,4,4,2025-05-01,1097.36,1.99,918.74,70.12
3,1,4,2025-05-01,864.04,5.67,987.68,74.47
4,3,4,2025-05-01,1892.01,9.4,1940.17,64.97
5,2,4,2025-05-01,1306.6,7.66,1477.57,72.51
6,1,4,2025-05-01,690.44,4.17,780.99,68.01
7,2,4,2025-05-01,670.36,3.71,737.98,67.51
8,3,4,2025-05-01,1362.11,7.33,1423.62,70.72
1,4,5,2025-05-01,595.51,5.45,522.2,370.0
2,3,5,2025-05-01,661.94,18.78,679.9,369.03
3,5,5,2025-05-01,1122.21,6.04,752.63,366.5
4,5,5,2025-05-01,1754.65,9.04,1108.98,348.24
5,1,5,2025-05-01,1005.59,33.11,1149.84,393.65
6,1,5,2025-05-01,632.78,18.28,734.16,326.17
7,4,5,2025-05-01,881.21,8.05,750.6,356.54
8,5,5,2025-05-01,1262.34,6.05,803.34,328.6
1,2,1,2025-05-02,451.47,2.38,485.72,64.74
2,4,1,2025-05-02,717.84,1.32,599.88,76.29
3,5,1,2025-05-02,934.12,1.07,598.55,72.76
4,5,1,2025-05-02,1900.86,2.05,1261.02,72.01
5,1,1,2025-05-02,895.27,5.55,1055.11,70.34
6,1,1,2025-05-02,455.06,2.52,531.15,68.45
7,4,1,2025-05-02,739.98,1.33,629.56,69.38
8,3,1,2025-05-02,1402.11,7.42,1445.87,68.02
1,1,2,2025-05-02,524.52,0.48,620.35,11.01
2,2,2,2025-05-02,969.29,0.83,1072.89,10.21
3,2,2,2025-05-02,623.19,0.59,692.49,12.03
4,3,2,2025-05-02,2027.23,1.72,2073.31,11.12
5,4,2,2025-05-02,1171.86,0.32,1020.93,10.68
6,2,2,2025-05-02,550.64,0.56,590.91,12.24
7,1,2,2025-05-02,972.4,1.03,1140.11,12.01
8,5,2,2025-05-02,1579.5,0.25,1008.11,11.21
1,1,3,2025-05-02,314.38,3.65,368.97,134.77
2,2,3,2025-05-02,1027.12,9.8,1104.81,116.41
3,5,3,2025-05-02,466.46,0.86,310.43,125.45
4,3,3,2025-05-02,2138.49,18.61,2278.69,111.42
5,4,3,2025-05-02,979.39,2.63,851.29,113.02
6,1,3,2025-05-02,289.42,2.83,333.8,120.27
7,2,3,2025-05-02,1077.68,11.65,1200.99,128.82
8,5,3,2025-05-02,1838.32,3.29,1226.87,117.23
1,2,4,2025-05-02,700.75,2.95,763.37,54.94
2,2,4,2025-05-02,1089.95,4.53,1182.21,51.96
3,1,4,2025-05-02,899.15,4.46,1030.03,57.88
4,3,4,2025-05-02,1914.91,7.3,2040.67,51.64
5,1,4,2025-05-02,1252.79,6.35,1476.65,57.34
6,2,4,2025-05-02,742.12,3.02,829.88,50.42
7,2,4,2025-05-02,650.43,2.67,710.74,52.67
8,3,4,2025-05-02,1385.43,5.98,1431.45,57.8
1,2,5,2025-05-02,590.17,16.92,663.34,366.0
2,3,5,2025-05-02,667.66,18.74,689.63,375.71
3,2,5,2025-05-02,1099.94,30.78,1181.84,351.21
4,5,5,2025-05-02,1635.83,8.93,1075.27,372.77
5,4,5,2025-05-02,1101.97,11.02,952.44,400.88
6,1,5,2025-05-02,595.06,19.49,689.97,367.71
7,1,5,2025-05-02,883.04,26.3,1007.76,366.07
8,5,5,2025-05-02,1275.71,7.46,814.72,394.71
1,1,1,2025-05-03,462.12,1.19,532.7,30.61
2,2,1,2025-05-03,748.33,1.63,813.59,27.22
