site_id,waste_date,waste_type,waste_quantity_kg,recyclable
2,2025-04-23,Electrical Waste,0.15,True
2,2025-04-23,Packaging Waste,0.22,False
3,2025-04-23,Metal Scrap,23.3,True
3,2025-04-23,Plastic Waste,13.01,True
3,2025-04-23,Electrical Waste,5.71,True
3,2025-04-23,Packaging Waste,8.29,False
4,2025-04-23,Metal Scrap,6.35,True
4,2025-04-23,Plastic Waste,3.48,True
4,2025-04-23,Electrical Waste,1.46,True
4,2025-04-23,Packaging Waste,2.63,False
5,2025-04-23,Metal Scrap,78.66,True
5,2025-04-23,Plastic Waste,34.01,True
5,2025-04-23,Electrical Waste,17.98,True
5,2025-04-23,Packaging Waste,22.49,False
1,2025-04-24,Metal Scrap,12.1,True
1,2025-04-24,Plastic Waste,6.68,True
1,2025-04-24,Electrical Waste,2.97,True
1,2025-04-24,Packaging Waste,4.63,False
2,2025-04-24,Metal Scrap,0.61,True
2,2025-04-24,Plastic Waste,0.3,True
2,2025-04-24,Electrical Waste,0.15,True
2,2025-04-24,Packaging Waste,0.2,False
3,2025-04-24,Metal Scrap,27.66,True
3,2025-04-24,Plastic Waste,14.32,True
3,2025-04-24,Electrical Waste,5.74,True
3,2025-04-24,Packaging Waste,9.15,False
4,2025-04-24,Metal Scrap,5.39,True
4,2025-04-24,Plastic Waste,2.71,True
4,2025-04-24,Electrical Waste,1.23,True
4,2025-04-24,Packaging Waste,1.74,False
5,2025-04-24,Metal Scrap,77.85,True
5,2025-04-24,Plastic Waste,43.11,True
5,2025-04-24,Electrical Waste,19.13,True
5,2025-04-24,Packaging Waste,29.83,False
1,2025-04-25,Metal Scrap,11.01,True
1,2025-04-25,Plastic Waste,5.4,True
1,2025-04-25,Electrical Waste,2.41,True
1,2025-04-25,Packaging Waste,3.83,False
2,2025-04-25,Metal Scrap,0.4,True
2,2025-04-25,Plastic Waste,0.2,True
2,2025-04-25,Electrical Waste,0.09,True
2,2025-04-25,Packaging Waste,0.14,False
3,2025-04-25,Metal Scrap,27.38,True
3,2025-04-25,Plastic Waste,14.37,True
3,2025-04-25,Electrical Waste,6.3,True
3,2025-04-25,Packaging Waste,10.75,False
4,2025-04-25,Metal Scrap,6.71,True
4,2025-04-25,Plastic Waste,3.04,True
4,2025-04-25,Electrical Waste,1.56,True
4,2025-04-25,Packaging Waste,2.16,False
5,2025-04-25,Metal Scrap,85.55,True
5,2025-04-25,Plastic Waste,44.98,True
5,2025-04-25,Electrical Waste,16.77,True
5,2025-04-25,Packaging Waste,26.21,False
1,2025-04-26,Metal Scrap,4.1,True
1,2025-04-26,Plastic Waste,2.08,True
1,2025-04-26,Electrical Waste,1.04,True
1,2025-04-26,Packaging Waste,1.59,False
2,2025-04-26,Metal Scrap,0.18,True
2,2025-04-26,Plastic Waste,0.11,True
2,2025-04-26,Electrical Waste,0.04,True
2,2025-04-26,Packaging Waste,0.06,False
3,2025-04-26,Metal Scrap,6.47,True
3,2025-04-26,Plastic Waste,3.79,True
3,2025-04-26,Electrical Waste,1.43,True
3,2025-04-26,Packaging Waste,2.35,False
4,2025-04-26,Metal Scrap,2.16,True
4,2025-04-26,Plastic Waste,1.23,True
4,2025-04-26,Electrical Waste,0.54,True
4,2025-04-26,Packaging Waste,0.74,False
5,2025-04-26,Metal Scrap,26.95,True
5,2025-04-26,Plastic Waste,14.06,True
5,2025-04-26,Electrical Waste,5.83,True
5,2025-04-26,Packaging Waste,8.7,False
1,2025-04-28,Metal Scrap,11.38,True
1,2025-04-28,Plastic Waste,6.5,True
1,2025-04-28,Electrical Waste,2.64,True
1,2025-04-28,Packaging Waste,4.03,False
2,2025-04-28,Metal Scrap,0.46,True
2,2025-04-28,Plastic Waste,0.28,True
2,2025-04-28,Electrical Waste,0.12,True
2,2025-04-28,Packaging Waste,0.19,False
3,2025-04-28,Metal Scrap,29.41,True
3,2025-04-28,Plastic Waste,14.54,True
3,2025-04-28,Electrical Waste,6.55,True
3,2025-04-28,Packaging Waste,10.76,False
4,2025-04-28,Metal Scrap,5.86,True
4,2025-04-28,Plastic Waste,2.87,True
4,2025-04-28,Electrical Waste,1.3,True
4,2025-04-28,Packaging Waste,1.78,False
5,2025-04-28,Metal Scrap,80.12,True
5,2025-04-28,Plastic Waste,38.96,True
5,2025-04-28,Electrical Waste,18.16,True
5,2025-04-28,Packaging Waste,29.36,False
1,2025-04-29,Metal Scrap,11.14,True
1,2025-04-29,Plastic Waste,6.16,True
1,2025-04-29,Electrical Waste,2.46,True
1,2025-04-29,Packaging Waste,4.0,False
2,2025-04-29,Metal Scrap,0.69,True
2,2025-04-29,Plastic Waste,0.36,True
2,2025-04-29,Electrical Waste,0.15,True
2,2025-04-29,Packaging Waste,0.25,False
3,2025-04-29,Metal Scrap,23.87,True
3,2025-04-29,Plastic Waste,11.25,True
3,2025-04-29,Electrical Waste,5.12,True
3,2025-04-29,Packaging Waste,7.61,False
4,2025-04-29,Metal Scrap,5.54,True
4,2025-04-29,Plastic Waste,3.0,True
4,2025-04-29,Electrical Waste,1.32,True
4,2025-04-29,Packaging Waste,1.7,False
5,2025-04-29,Metal Scrap,77.37,True
5,2025-04-29,Plastic Waste,35.72,True
5,2025-04-29,Electrical Waste,16.14,True
5,2025-04-29,Packaging Waste,26.27,False
1,2025-04-30,Metal Scrap,10.68,True
1,2025-04-30,Plastic Waste,5.78,True
1,2025-04-30,Electrical Waste,2.24,True
1,2025-04-30,Packaging Waste,3.78,False
2,2025-04-30,Metal Scrap,0.37,True
2,2025-04-30,Plastic Waste,0.19,True
2,2025-04-30,Electrical Waste,0.08,True
2,2025-04-30,Packaging Waste,0.13,False
3,2025-04-30,Metal Scrap,22.33,True
3,2025-04-30,Plastic Waste,12.97,True
3,2025-04-30,Electrical Waste,4.77,True
3,2025-04-30,Packaging Waste,8.61,False
4,2025-04-30,Metal Scrap,6.07,True
4,2025-04-30,Plastic Waste,2.64,True
4,2025-04-30,Electrical Waste,1.4,True
4,2025-04-30,Packaging Waste,1.9,False
5,2025-04-30,Metal Scrap,69.28,True
5,2025-04-30,Plastic Waste,38.35,True
5,2025-04-30,Electrical Waste,15.71,True
5,2025-04-30,Packaging Waste,27.12,False
1,2025-05-01,Metal Scrap,10.68,True
1,2025-05-01,Plastic Waste,5.74,True
1,2025-05-01,Electrical Waste,2.36,True
1,2025-05-01,Packaging Waste,3.65,False
2,2025-05-01,Metal Scrap,0.29,True
2,2025-05-01,Plastic Waste,0.15,True
2,2025-05-01,Electrical Waste,0.07,True
2,2025-05-01,Packaging Waste,0.1,False
3,2025-05-01,Metal Scrap,19.72,True
3,2025-05-01,Plastic Waste,12.09,True
3,2025-05-01,Electrical Waste,4.87,True
3,2025-05-01,Packaging Waste,7.85,False
4,2025-05-01,Metal Scrap,6.41,True
4,2025-05-01,Plastic Waste,2.97,True
4,2025-05-01,Electrical Waste,1.33,True
4,2025-05-01,Packaging Waste,2.05,False
5,2025-05-01,Metal Scrap,71.5,True
5,2025-05-01,Plastic Waste,36.19,True
5,2025-05-01,Electrical Waste,16.48,True
5,2025-05-01,Packaging Waste,28.22,False
1,2025-05-02,Metal Scrap,9.24,True
1,2025-05-02,Plastic Waste,4.6,True
1,2025-05-02,Electrical Waste,1.94,True
1,2025-05-02,Packaging Waste,3.01,False
2,2025-05-02,Metal Scrap,0.58,True
2,2025-05-02,Plastic Waste,0.33,True
2,2025-05-02,Electrical Waste,0.14,True
2,2025-05-02,Packaging Waste,0.21,False
3,2025-05-02,Metal Scrap,21.92,True
3,2025-05-02,Plastic Waste,10.34,True
3,2025-05-02,Electrical Waste,5.14,True
3,2025-05-02,Packaging Waste,7.92,False
4,2025-05-02,Metal Scrap,4.65,True
4,2025-05-02,Plastic Waste,2.32,True
4,2025-05-02,Electrical Waste,0.97,True
4,2025-05-02,Packaging Waste,1.64,False
5,2025-05-02,Metal Scrap,74.84,True
5,2025-05-02,Plastic Waste,43.03,True
5,2025-05-02,Electrical Waste,18.27,True
5,2025-05-02,Packaging Waste,29.77,False
1,2025-05-03,Metal Scrap,3.73,True
1,2025-05-03,Plastic Waste,1.95,True
1,2025-05-03,Electrical Waste,0.77,True
1,2025-05-03,Packaging Waste,1.15,False
2,2025-05-03,Metal Scrap,0.17,True
2,2025-05-03,Plastic Waste,0.09,True
2,2025-05-03,Electrical Waste,0.04,True
2,2025-05-03,Packaging Waste,0.06,False
3,2025-05-03,Metal Scrap,8.78,True
3,2025-05-03,Plastic Waste,4.91,True
3,2025-05-03,Electrical Waste,1.93,True
3,2025-05-03,Packaging Waste,3.19,False
4,2025-05-03,Metal Scrap,2.02,True
4,2025-05-03,Plastic Waste,1.15,True
4,2025-05-03,Electrical Waste,0.5,True
4,2025-05-03,Packaging Waste,0.78,False
5,2025-05-03,Metal Scrap,28.12,True
5,2025-05-03,Plastic Waste,14.32,True
5,2025-05-03,Electrical Waste,6.2,True
5,2025-05-03,Packaging Waste,9.31,False
1,2025-05-05,Metal Scrap,10.22,True
1,2025-05-05,Plastic Waste,5.89,True
1,2025-05-05,Electrical Waste,2.34,True
1,2025-05-05,Packaging Waste,3.91,False
2,2025-05-05,Metal Scrap,0.51,True
2,2025-05-05,Plastic Waste,0.3,True
2,2025-05-05,Electrical Waste,0.11,True
2,2025-05-05,Packaging Waste,0.2,False
3,2025-05-05,Metal Scrap,30.44,True
3,2025-05-05,Plastic Waste,16.05,True
3,2025-05-05,Electrical Waste,7.27,True
3,2025-05-05,Packaging Waste,9.29,False
4,2025-05-05,Metal Scrap,5.78,True
4,2025-05-05,Plastic Waste,3.0,True
4,2025-05-05,Electrical Waste,1.35,True
4,2025-05-05,Packaging Waste,2.17,False
5,2025-05-05,Metal Scrap,71.88,True
5,2025-05-05,Plastic Waste,33.16,True
5,2025-05-05,Electrical Waste,15.14,True
5,2025-05-05,Packaging Waste,22.6,False
1,2025-05-06,Metal Scrap,10.47,True
1,2025-05-06,Plastic Waste,5.56,True
1,2025-05-06,Electrical Waste,2.68,True
1,2025-05-06,Packaging Waste,3.46,False
2,2025-05-06,Metal Scrap,0.4,True
2,2025-05-06,Plastic Waste,0.21,True
2,2025-05-06,Electrical Waste,0.09,True
2,2025-05-06,Packaging Waste,0.14,False
3,2025-05-06,Metal Scrap,29.12,True
3,2025-05-06,Plastic Waste,13.08,True
3,2025-05-06,Electrical Waste,6.17,True
3,2025-05-06,Packaging Waste,9.59,False
4,2025-05-06,Metal Scrap,5.27,True
4,2025-05-06,Plastic Waste,2.68,True
4,2025-05-06,Electrical Waste,1.24,True
4,2025-05-06,Packaging Waste,1.98,False
5,2025-05-06,Metal Scrap,62.71,True
5,2025-05-06,Plastic Waste,34.54,True
5,2025-05-06,Electrical Waste,14.72,True
5,2025-05-06,Packaging Waste,23.35,False
1,2025-05-07,Metal Scrap,11.48,True
1,2025-05-07,Plastic Waste,6.46,True
1,2025-05-07,Electrical Waste,2.59,True
1,2025-05-07,Packaging Waste,4.04,False
2,2025-05-07,Metal Scrap,0.54,True
2,2025-05-07,Plastic Waste,0.28,True
2,2025-05-07,Electrical Waste,0.12,True
2,2025-05-07,Packaging Waste,0.16,False
3,2025-05-07,Metal Scrap,21.52,True
3,2025-05-07,Plastic Waste,13.13,True
3,2025-05-07,Electrical Waste,5.81,True
3,2025-05-07,Packaging Waste,8.17,False
4,2025-05-07,Metal Scrap,4.94,True
4,2025-05-07,Plastic Waste,3.04,True
4,2025-05-07,Electrical Waste,1.2,True
4,2025-05-07,Packaging Waste,2.04,False
5,2025-05-07,Metal Scrap,91.19,True
5,2025-05-07,Plastic Waste,48.42,True
5,2025-05-07,Electrical Waste,21.36,True
5,2025-05-07,Packaging Waste,30.1,False
1,2025-05-08,Metal Scrap,10.03,True
1,2025-05-08,Plastic Waste,5.25,True
1,2025-05-08,Electrical Waste,2.37,True
1,2025-05-08,Packaging Waste,4.01,False
2,2025-05-08,Metal Scrap,0.55,True
2,2025-05-08,Plastic Waste,0.31,True
2,2025-05-08,Electrical Waste,0.12,True
2,2025-05-08,Packaging Waste,0.2,False
3,2025-05-08,Metal Scrap,21.87,True
3,2025-05-08,Plastic Waste,13.3,True
3,2025-05-08,Electrical Waste,5.63,True
3,2025-05-08,Packaging Waste,8.08,False
4,2025-05-08,Metal Scrap,6.52,True
4,2025-05-08,Plastic Waste,2.79,True
4,2025-05-08,Electrical Waste,1.34,True
4,2025-05-08,Packaging Waste,2.18,False
5,2025-05-08,Metal Scrap,73.31,True
5,2025-05-08,Plastic Waste,41.04,True
5,2025-05-08,Electrical Waste,18.88,True
5,2025-05-08,Packaging Waste,25.43,False
1,2025-05-09,Metal Scrap,13.29,True
1,2025-05-09,Plastic Waste,5.87,True
1,2025-05-09,Electrical Waste,2.75,True
1,2025-05-09,Packaging Waste,4.75,False
2,2025-05-09,Metal Scrap,0.53,True
2,2025-05-09,Plastic Waste,0.27,True
2,2025-05-09,Electrical Waste,0.13,True
2,2025-05-09,Packaging Waste,0.18,False
3,2025-05-09,Metal Scrap,26.04,True
3,2025-05-09,Plastic Waste,13.34,True
3,2025-05-09,Electrical Waste,5.27,True
3,2025-05-09,Packaging Waste,8.82,False
4,2025-05-09,Metal Scrap,5.67,True
4,2025-05-09,Plastic Waste,2.87,True
4,2025-05-09,Electrical Waste,1.12,True
4,2025-05-09,Packaging Waste,1.71,False
5,2025-05-09,Metal Scrap,84.01,True
5,2025-05-09,Plastic Waste,42.56,True
5,2025-05-09,Electrical Waste,19.31,True
5,2025-05-09,Packaging Waste,26.62,False
1,2025-05-10,Metal Scrap,2.92,True
1,2025-05-10,Plastic Waste,1.47,True
1,2025-05-10,Electrical Waste,0.7,True
1,2025-05-10,Packaging Waste,1.06,False
2,2025-05-10,Metal Scrap,0.2,True
2,2025-05-10,Plastic Waste,0.1,True
2,2025-05-10,Electrical Waste,0.05,True
2,2025-05-10,Packaging Waste,0.07,False
3,2025-05-10,Metal Scrap,7.19,True
3,2025-05-10,Plastic Waste,3.59,True
3,2025-05-10,Electrical Waste,1.47,True
3,2025-05-10,Packaging Waste,2.37,False
4,2025-05-10,Metal Scrap,1.92,True
4,2025-05-10,Plastic Waste,1.1,True
4,2025-05-10,Electrical Waste,0.46,True
4,2025-05-10,Packaging Waste,0.7,False
5,2025-05-10,Metal Scrap,24.83,True
5,2025-05-10,Plastic Waste,13.02,True
5,2025-05-10,Electrical Waste,5.43,True
5,2025-05-10,Packaging Waste,9.59,False
1,2025-05-12,Metal Scrap,12.83,True
1,2025-05-12,Plastic Waste,6.69,True
1,2025-05-12,Electrical Waste,2.75,True
1,2025-05-12,Packaging Waste,3.8,False
2,2025-05-12,Metal Scrap,0.58,True
2,2025-05-12,Plastic Waste,0.28,True
2,2025-05-12,Electrical Waste,0.13,True
2,2025-05-12,Packaging Waste,0.2,False
3,2025-05-12,Metal Scrap,20.31,True
3,2025-05-12,Plastic Waste,11.29,True
3,2025-05-12,Electrical Waste,5.01,True
3,2025-05-12,Packaging Waste,7.61,False
4,2025-05-12,Metal Scrap,4.66,True
4,2025-05-12,Plastic Waste,2.49,True
4,2025-05-12,Electrical Waste,1.1,True
4,2025-05-12,Packaging Waste,1.79,False
5,2025-05-12,Metal Scrap,74.02,True
5,2025-05-12,Plastic Waste,35.09,True
5,2025-05-12,Electrical Waste,15.3,True
5,2025-05-12,Packaging Waste,23.94,False
1,2025-05-13,Metal Scrap,12.21,True
1,2025-05-13,Plastic Waste,5.57,True
1,2025-05-13,Electrical Waste,2.62,True
1,2025-05-13,Packaging Waste,4.07,False
2,2025-05-13,Metal Scrap,0.6,True
2,2025-05-13,Plastic Waste,0.31,True
2,2025-05-13,Electrical Waste,0.15,True
2,2025-05-13,Packaging Waste,0.23,False
3,2025-05-13,Metal Scrap,24.36,True
3,2025-05-13,Plastic Waste,10.61,True
3,2025-05-13,Electrical Waste,4.9,True
3,2025-05-13,Packaging Waste,8.31,False
4,2025-05-13,Metal Scrap,4.41,True
4,2025-05-13,Plastic Waste,2.32,True
4,2025-05-13,Electrical Waste,1.17,True
4,2025-05-13,Packaging Waste,1.76,False
5,2025-05-13,Metal Scrap,70.19,True
5,2025-05-13,Plastic Waste,39.14,True
5,2025-05-13,Electrical Waste,16.71,True
5,2025-05-13,Packaging Waste,25.49,False
1,2025-05-14,Metal Scrap,9.46,True
1,2025-05-14,Plastic Waste,5.0,True
1,2025-05-14,Electrical Waste,2.42,True
1,2025-05-14,Packaging Waste,3.35,False
2,2025-05-14,Metal Scrap,0.44,True
2,2025-05-14,Plastic Waste,0.25,True
2,2025-05-14,Electrical Waste,0.11,True
2,2025-05-14,Packaging Waste,0.16,False
3,2025-05-14,Metal Scrap,29.41,True
3,2025-05-14,Plastic Waste,14.74,True
3,2025-05-14,Electrical Waste,7.07,True
3,2025-05-14,Packaging Waste,9.65,False
4,2025-05-14,Metal Scrap,5.23,True
4,2025-05-14,Plastic Waste,2.55,True
4,2025-05-14,Electrical Waste,1.1,True
4,2025-05-14,Packaging Waste,1.79,False
5,2025-05-14,Metal Scrap,75.06,True
5,2025-05-14,Plastic Waste,38.43,True
5,2025-05-14,Electrical Waste,15.83,True
5,2025-05-14,Packaging Waste,24.19,False
1,2025-05-15,Metal Scrap,10.78,True
1,2025-05-15,Plastic Waste,5.12,True
1,2025-05-15,Electrical Waste,2.48,True
1,2025-05-15,Packaging Waste,3.75,False
2,2025-05-15,Metal Scrap,0.6,True
2,2025-05-15,Plastic Waste,0.27,True
2,2025-05-15,Electrical Waste,0.14,True
2,2025-05-15,Packaging Waste,0.19,False
3,2025-05-15,Metal Scrap,26.23,True
3,2025-05-15,Plastic Waste,13.78,True
3,2025-05-15,Electrical Waste,6.63,True
3,2025-05-15,Packaging Waste,9.53,False
4,2025-05-15,Metal Scrap,5.97,True
4,2025-05-15,Plastic Waste,3.22,True
4,2025-05-15,Electrical Waste,1.31,True
4,2025-05-15,Packaging Waste,2.19,False
5,2025-05-15,Metal Scrap,77.89,True
5,2025-05-15,Plastic Waste,40.86,True
5,2025-05-15,Electrical Waste,16.21,True
5,2025-05-15,Packaging Waste,27.94,False
1,2025-05-16,Metal Scrap,9.39,True
1,2025-05-16,Plastic Waste,4.54,True
1,2025-05-16,Electrical Waste,2.14,True
1,2025-05-16,Packaging Waste,2.84,False
2,2025-05-16,Metal Scrap,0.36,True
2,2025-05-16,Plastic Waste,0.17,True
2,2025-05-16,Electrical Waste,0.07,True
2,2025-05-16,Packaging Waste,0.12,False
3,2025-05-16,Metal Scrap,22.98,True
3,2025-05-16,Plastic Waste,10.66,True
3,2025-05-16,Electrical Waste,4.33,True
3,2025-05-16,Packaging Waste,6.86,False
4,2025-05-16,Metal Scrap,5.33,True
4,2025-05-16,Plastic Waste,2.75,True
4,2025-05-16,Electrical Waste,1.24,True
4,2025-05-16,Packaging Waste,1.85,False
5,2025-05-16,Metal Scrap,58.95,True
5,2025-05-16,Plastic Waste,29.98,True
5,2025-05-16,Electrical Waste,14.36,True
5,2025-05-16,Packaging Waste,20.8,False
1,2025-05-17,Metal Scrap,4.35,True
1,2025-05-17,Plastic Waste,2.17,True
1,2025-05-17,Electrical Waste,0.9,True
1,2025-05-17,Packaging Waste,1.37,False
2,2025-05-17,Metal Scrap,0.18,True
2,2025-05-17,Plastic Waste,0.1,True
2,2025-05-17,Electrical Waste,0.04,True
2,2025-05-17,Packaging Waste,0.07,False
3,2025-05-17,Metal Scrap,8.79,True
3,2025-05-17,Plastic Waste,4.69,True
3,2025-05-17,Electrical Waste,2.15,True
3,2025-05-17,Packaging Waste,3.06,False
4,2025-05-17,Metal Scrap,2.68,True
4,2025-05-17,Plastic Waste,1.38,True
4,2025-05-17,Electrical Waste,0.61,True
4,2025-05-17,Packaging Waste,0.96,False
5,2025-05-17,Metal Scrap,28.1,True
5,2025-05-17,Plastic Waste,14.4,True
5,2025-05-17,Electrical Waste,7.08,True
5,2025-05-17,Packaging Waste,9.23,False
1,2025-05-19,Metal Scrap,11.65,True
1,2025-05-19,Plastic Waste,5.76,True
1,2025-05-19,Electrical Waste,2.58,True
1,2025-05-19,Packaging Waste,3.48,False
2,2025-05-19,Metal Scrap,0.59,True
2,2025-05-19,Plastic Waste,0.26,True
2,2025-05-19,Electrical Waste,0.11,True
2,2025-05-19,Packaging Waste,0.17,False
3,2025-05-19,Metal Scrap,24.97,True
3,2025-05-19,Plastic Waste,13.86,True
3,2025-05-19,Electrical Waste,5.34,True
3,2025-05-19,Packaging Waste,8.3,False
4,2025-05-19,Metal Scrap,4.67,True
4,2025-05-19,Plastic Waste,2.64,True
4,2025-05-19,Electrical Waste,1.12,True
4,2025-05-19,Packaging Waste,1.55,False
5,2025-05-19,Metal Scrap,79.65,True
5,2025-05-19,Plastic Waste,37.62,True
5,2025-05-19,Electrical Waste,18.13,True
5,2025-05-19,Packaging Waste,26.1,False
1,2025-05-20,Metal Scrap,13.08,True
1,2025-05-20,Plastic Waste,6.08,True
1,2025-05-20,Electrical Waste,3.02,True
1,2025-05-20,Packaging Waste,4.57,False
2,2025-05-20,Metal Scrap,0.33,True
2,2025-05-20,Plastic Waste,0.17,True
2,2025-05-20,Electrical Waste,0.09,True
2,2025-05-20,Packaging Waste,0.11,False
3,2025-05-20,Metal Scrap,23.75,True
3,2025-05-20,Plastic Waste,12.54,True
3,2025-05-20,Electrical Waste,5.36,True
3,2025-05-20,Packaging Waste,9.05,False
4,2025-05-20,Metal Scrap,4.75,True
4,2025-05-20,Plastic Waste,2.5,True
4,2025-05-20,Electrical Waste,1.1,True
4,2025-05-20,Packaging Waste,1.65,False
5,2025-05-20,Metal Scrap,73.11,True
5,2025-05-20,Plastic Waste,35.83,True
5,2025-05-20,Electrical Waste,17.56,True
5,2025-05-20,Packaging Waste,25.22,False
1,2025-05-21,Metal Scrap,10.75,True
1,2025-05-21,Plastic Waste,5.42,True
1,2025-05-21,Electrical Waste,2.22,True
1,2025-05-21,Packaging Waste,3.55,False
2,2025-05-21,Metal Scrap,0.41,True
2,2025-05-21,Plastic Waste,0.21,True
2,2025-05-21,Electrical Waste,0.09,True
2,2025-05-21,Packaging Waste,0.15,False
3,2025-05-21,Metal Scrap,20.12,True
3,2025-05-21,Plastic Waste,11.48,True
3,2025-05-21,Electrical Waste,4.92,True
3,2025-05-21,Packaging Waste,7.25,False
4,2025-05-21,Metal Scrap,4.5,True
4,2025-05-21,Plastic Waste,2.44,True
4,2025-05-21,Electrical Waste,1.04,True
4,2025-05-21,Packaging Waste,1.71,False
5,2025-05-21,Metal Scrap,82.15,True
5,2025-05-21,Plastic Waste,41.85,True
5,2025-05-21,Electrical Waste,19.88,True
5,2025-05-21,Packaging Waste,27.41,False
1,2025-05-22,Metal Scrap,11.21,True
1,2025-05-22,Plastic Waste,5.36,True
1,2025-05-22,Electrical Waste,2.47,True
1,2025-05-22,Packaging Waste,3.81,False
2,2025-05-22,Metal Scrap,0.46,True
2,2025-05-22,Plastic Waste,0.25,True
2,2025-05-22,Electrical Waste,0.1,True
2,2025-05-22,Packaging Waste,0.16,False
3,2025-05-22,Metal Scrap,23.61,True
3,2025-05-22,Plastic Waste,12.48,True
3,2025-05-22,Electrical Waste,5.08,True
3,2025-05-22,Packaging Waste,7.61,False
4,2025-05-22,Metal Scrap,5.31,True
4,2025-05-22,Plastic Waste,2.59,True
4,2025-05-22,Electrical Waste,1.25,True
4,2025-05-22,Packaging Waste,1.75,False
5,2025-05-22,Metal Scrap,51.7,True
5,2025-05-22,Plastic Waste,26.29,True
5,2025-05-22,Electrical Waste,13.57,True
5,2025-05-22,Packaging Waste,18.54,False
1,2025-05-23,Metal Scrap,9.76,True
1,2025-05-23,Plastic Waste,5.3,True
1,2025-05-23,Electrical Waste,2.18,True
1,2025-05-23,Packaging Waste,3.47,False
2,2025-05-23,Metal Scrap,0.59,True
2,2025-05-23,Plastic Waste,0.31,True
2,2025-05-23,Electrical Waste,0.13,True
2,2025-05-23,Packaging Waste,0.18,False
3,2025-05-23,Metal Scrap,20.22,True
3,2025-05-23,Plastic Waste,11.89,True
3,2025-05-23,Electrical Waste,5.33,True
3,2025-05-23,Packaging Waste,7.31,False
4,2025-05-23,Metal Scrap,4.42,True
4,2025-05-23,Plastic Waste,1.94,True
4,2025-05-23,Electrical Waste,0.99,True
4,2025-05-23,Packaging Waste,1.44,False
5,2025-05-23,Metal Scrap,61.84,True
5,2025-05-23,Plastic Waste,26.66,True
5,2025-05-23,Electrical Waste,13.72,True
5,2025-05-23,Packaging Waste,20.28,False
1,2025-05-24,Metal Scrap,4.13,True
1,2025-05-24,Plastic Waste,2.44,True
1,2025-05-24,Electrical Waste,0.97,True
1,2025-05-24,Packaging Waste,1.43,False
2,2025-05-24,Metal Scrap,0.19,True
2,2025-05-24,Plastic Waste,0.09,True
2,2025-05-24,Electrical Waste,0.04,True
2,2025-05-24,Packaging Waste,0.06,False
3,2025-05-24,Metal Scrap,6.61,True
3,2025-05-24,Plastic Waste,3.81,True
3,2025-05-24,Electrical Waste,1.62,True
3,2025-05-24,Packaging Waste,2.32,False
4,2025-05-24,Metal Scrap,1.73,True
4,2025-05-24,Plastic Waste,0.87,True
4,2025-05-24,Electrical Waste,0.35,True
4,2025-05-24,Packaging Waste,0.53,False
5,2025-05-24,Metal Scrap,24.29,True
5,2025-05-24,Plastic Waste,12.49,True
5,2025-05-24,Electrical Waste,5.38,True
5,2025-05-24,Packaging Waste,8.58,False
1,2025-05-26,Metal Scrap,9.37,True
1,2025-05-26,Plastic Waste,5.08,True
1,2025-05-26,Electrical Waste,2.16,True
1,2025-05-26,Packaging Waste,3.5,False
2,2025-05-26,Metal Scrap,0.4,True
2,2025-05-26,Plastic Waste,0.2,True
2,2025-05-26,Electrical Waste,0.1,True
2,2025-05-26,Packaging Waste,0.16,False
3,2025-05-26,Metal Scrap,27.2,True
3,2025-05-26,Plastic Waste,12.41,True
3,2025-05-26,Electrical Waste,6.56,True
3,2025-05-26,Packaging Waste,9.52,False
4,2025-05-26,Metal Scrap,5.3,True
4,2025-05-26,Plastic Waste,2.76,True
4,2025-05-26,Electrical Waste,1.2,True
4,2025-05-26,Packaging Waste,1.55,False
5,2025-05-26,Metal Scrap,67.93,True
5,2025-05-26,Plastic Waste,30.92,True
