site_id,energy_source_id,energy_date,energy_consumption_kwh,energy_cost
4,1,2025-05-03,117.29,21.11
4,2,2025-05-03,46.92,4.22
4,3,2025-05-03,23.46,1.17
4,4,2025-05-03,11.73,0.7
4,5,2025-05-03,35.19,2.46
5,1,2025-05-03,547.29,98.51
5,2,2025-05-03,312.74,28.15
5,3,2025-05-03,156.37,7.82
5,4,2025-05-03,156.37,9.38
5,5,2025-05-03,390.92,27.36
1,1,2025-05-05,374.26,67.37
1,2,2025-05-05,187.13,16.84
1,3,2025-05-05,74.85,3.74
1,4,2025-05-05,37.43,2.25
1,5,2025-05-05,74.85,5.24
2,1,2025-05-05,23.43,4.22
2,2,2025-05-05,8.79,0.79
2,3,2025-05-05,5.86,0.29
2,4,2025-05-05,11.72,0.7
2,5,2025-05-05,8.79,0.62
3,1,2025-05-05,484.4,87.19
3,2,2025-05-05,138.4,12.46
3,3,2025-05-05,484.4,24.22
3,4,2025-05-05,138.4,8.3
3,5,2025-05-05,138.4,9.69
4,1,2025-05-05,202.03,36.37
4,2,2025-05-05,80.81,7.27
4,3,2025-05-05,40.41,2.02
4,4,2025-05-05,20.2,1.21
4,5,2025-05-05,60.61,4.24
5,1,2025-05-05,862.11,155.18
5,2,2025-05-05,492.63,44.34
5,3,2025-05-05,246.32,12.32
5,4,2025-05-05,246.32,14.78
5,5,2025-05-05,615.79,43.11
1,1,2025-05-06,375.77,67.64
1,2,2025-05-06,187.88,16.91
1,3,2025-05-06,75.15,3.76
1,4,2025-05-06,37.58,2.25
1,5,2025-05-06,75.15,5.26
2,1,2025-05-06,16.09,2.9
2,2,2025-05-06,6.03,0.54
2,3,2025-05-06,4.02,0.2
2,4,2025-05-06,8.04,0.48
2,5,2025-05-06,6.03,0.42
3,1,2025-05-06,457.83,82.41
3,2,2025-05-06,130.81,11.77
3,3,2025-05-06,457.83,22.89
3,4,2025-05-06,130.81,7.85
3,5,2025-05-06,130.81,9.16
4,1,2025-05-06,196.15,35.31
4,2,2025-05-06,78.46,7.06
4,3,2025-05-06,39.23,1.96
4,4,2025-05-06,19.61,1.18
4,5,2025-05-06,58.84,4.12
5,1,2025-05-06,763.71,137.47
5,2,2025-05-06,436.4,39.28
5,3,2025-05-06,218.2,10.91
5,4,2025-05-06,218.2,13.09
5,5,2025-05-06,545.5,38.19
1,1,2025-05-07,442.08,79.57
1,2,2025-05-07,221.04,19.89
1,3,2025-05-07,88.42,4.42
1,4,2025-05-07,44.21,2.65
1,5,2025-05-07,88.42,6.19
2,1,2025-05-07,22.77,4.1
2,2,2025-05-07,8.54,0.77
2,3,2025-05-07,5.69,0.28
2,4,2025-05-07,11.39,0.68
2,5,2025-05-07,8.54,0.6
3,1,2025-05-07,369.84,66.57
3,2,2025-05-07,105.67,9.51
3,3,2025-05-07,369.84,18.49
3,4,2025-05-07,105.67,6.34
3,5,2025-05-07,105.67,7.4
4,1,2025-05-07,171.84,30.93
4,2,2025-05-07,68.74,6.19
4,3,2025-05-07,34.37,1.72
4,4,2025-05-07,17.18,1.03
4,5,2025-05-07,51.55,3.61
5,1,2025-05-07,1099.28,197.87
5,2,2025-05-07,628.16,56.53
5,3,2025-05-07,314.08,15.7
5,4,2025-05-07,314.08,18.84
5,5,2025-05-07,785.2,54.96
1,1,2025-05-08,382.26,68.81
1,2,2025-05-08,191.13,17.2
1,3,2025-05-08,76.45,3.82
1,4,2025-05-08,38.23,2.29
1,5,2025-05-08,76.45,5.35
2,1,2025-05-08,25.44,4.58
2,2,2025-05-08,9.54,0.86
2,3,2025-05-08,6.36,0.32
2,4,2025-05-08,12.72,0.76
2,5,2025-05-08,9.54,0.67
3,1,2025-05-08,381.58,68.68
3,2,2025-05-08,109.02,9.81
3,3,2025-05-08,381.58,19.08
3,4,2025-05-08,109.02,6.54
3,5,2025-05-08,109.02,7.63
4,1,2025-05-08,201.13,36.2
4,2,2025-05-08,80.45,7.24
4,3,2025-05-08,40.23,2.01
4,4,2025-05-08,20.11,1.21
4,5,2025-05-08,60.34,4.22
5,1,2025-05-08,906.44,163.16
5,2,2025-05-08,517.97,46.62
5,3,2025-05-08,258.98,12.95
5,4,2025-05-08,258.98,15.54
5,5,2025-05-08,647.46,45.32
1,1,2025-05-09,440.24,79.24
1,2,2025-05-09,220.12,19.81
1,3,2025-05-09,88.05,4.4
1,4,2025-05-09,44.02,2.64
1,5,2025-05-09,88.05,6.16
2,1,2025-05-09,23.33,4.2
2,2,2025-05-09,8.75,0.79
2,3,2025-05-09,5.83,0.29
2,4,2025-05-09,11.67,0.7
2,5,2025-05-09,8.75,0.61
3,1,2025-05-09,395.01,71.1
3,2,2025-05-09,112.86,10.16
3,3,2025-05-09,395.01,19.75
3,4,2025-05-09,112.86,6.77
3,5,2025-05-09,112.86,7.9
4,1,2025-05-09,181.93,32.75
4,2,2025-05-09,72.77,6.55
4,3,2025-05-09,36.39,1.82
4,4,2025-05-09,18.19,1.09
4,5,2025-05-09,54.58,3.82
5,1,2025-05-09,1042.77,187.7
5,2,2025-05-09,595.87,53.63
5,3,2025-05-09,297.93,14.9
5,4,2025-05-09,297.93,17.88
5,5,2025-05-09,744.83,52.14
1,1,2025-05-10,183.02,32.94
1,2,2025-05-10,91.51,8.24
1,3,2025-05-10,36.6,1.83
1,4,2025-05-10,18.3,1.1
1,5,2025-05-10,36.6,2.56
2,1,2025-05-10,14.78,2.66
2,2,2025-05-10,5.54,0.5
2,3,2025-05-10,3.69,0.18
2,4,2025-05-10,7.39,0.44
2,5,2025-05-10,5.54,0.39
3,1,2025-05-10,203.43,36.62
3,2,2025-05-10,58.12,5.23
3,3,2025-05-10,203.43,10.17
3,4,2025-05-10,58.12,3.49
3,5,2025-05-10,58.12,4.07
4,1,2025-05-10,118.77,21.38
4,2,2025-05-10,47.51,4.28
4,3,2025-05-10,23.75,1.19
4,4,2025-05-10,11.88,0.71
4,5,2025-05-10,35.63,2.49
5,1,2025-05-10,531.45,95.66
5,2,2025-05-10,303.69,27.33
5,3,2025-05-10,151.84,7.59
5,4,2025-05-10,151.84,9.11
5,5,2025-05-10,379.61,26.57
1,1,2025-05-12,403.88,72.7
1,2,2025-05-12,201.94,18.17
1,3,2025-05-12,80.78,4.04
1,4,2025-05-12,40.39,2.42
1,5,2025-05-12,80.78,5.65
2,1,2025-05-12,25.27,4.55
2,2,2025-05-12,9.48,0.85
2,3,2025-05-12,6.32,0.32
2,4,2025-05-12,12.63,0.76
2,5,2025-05-12,9.48,0.66
3,1,2025-05-12,364.36,65.58
3,2,2025-05-12,104.1,9.37
3,3,2025-05-12,364.36,18.22
3,4,2025-05-12,104.1,6.25
3,5,2025-05-12,104.1,7.29
4,1,2025-05-12,165.63,29.81
4,2,2025-05-12,66.25,5.96
4,3,2025-05-12,33.13,1.66
4,4,2025-05-12,16.56,0.99
4,5,2025-05-12,49.69,3.48
5,1,2025-05-12,940.0,169.2
5,2,2025-05-12,537.14,48.34
5,3,2025-05-12,268.57,13.43
5,4,2025-05-12,268.57,16.11
5,5,2025-05-12,671.43,47.0
1,1,2025-05-13,396.38,71.35
1,2,2025-05-13,198.19,17.84
1,3,2025-05-13,79.28,3.96
1,4,2025-05-13,39.64,2.38
1,5,2025-05-13,79.28,5.55
2,1,2025-05-13,25.82,4.65
2,2,2025-05-13,9.68,0.87
2,3,2025-05-13,6.46,0.32
2,4,2025-05-13,12.91,0.77
2,5,2025-05-13,9.68,0.68
3,1,2025-05-13,380.92,68.57
3,2,2025-05-13,108.83,9.79
3,3,2025-05-13,380.92,19.05
3,4,2025-05-13,108.83,6.53
3,5,2025-05-13,108.83,7.62
4,1,2025-05-13,157.21,28.3
4,2,2025-05-13,62.88,5.66
4,3,2025-05-13,31.44,1.57
4,4,2025-05-13,15.72,0.94
4,5,2025-05-13,47.16,3.3
5,1,2025-05-13,945.7,170.23
5,2,2025-05-13,540.4,48.64
5,3,2025-05-13,270.2,13.51
5,4,2025-05-13,270.2,16.21
5,5,2025-05-13,675.5,47.29
1,1,2025-05-14,349.09,62.84
1,2,2025-05-14,174.54,15.71
1,3,2025-05-14,69.82,3.49
1,4,2025-05-14,34.91,2.09
1,5,2025-05-14,69.82,4.89
2,1,2025-05-14,20.35,3.66
2,2,2025-05-14,7.63,0.69
2,3,2025-05-14,5.09,0.25
2,4,2025-05-14,10.17,0.61
2,5,2025-05-14,7.63,0.53
3,1,2025-05-14,475.17,85.53
3,2,2025-05-14,135.76,12.22
3,3,2025-05-14,475.17,23.76
3,4,2025-05-14,135.76,8.15
3,5,2025-05-14,135.76,9.5
4,1,2025-05-14,173.83,31.29
4,2,2025-05-14,69.53,6.26
4,3,2025-05-14,34.77,1.74
4,4,2025-05-14,17.38,1.04
4,5,2025-05-14,52.15,3.65
5,1,2025-05-14,861.72,155.11
5,2,2025-05-14,492.41,44.32
5,3,2025-05-14,246.21,12.31
5,4,2025-05-14,246.21,14.77
5,5,2025-05-14,615.51,43.09
1,1,2025-05-15,371.1,66.8
1,2,2025-05-15,185.55,16.7
1,3,2025-05-15,74.22,3.71
1,4,2025-05-15,37.11,2.23
1,5,2025-05-15,74.22,5.2
2,1,2025-05-15,24.41,4.39
2,2,2025-05-15,9.15,0.82
2,3,2025-05-15,6.1,0.3
2,4,2025-05-15,12.21,0.73
2,5,2025-05-15,9.15,0.64
3,1,2025-05-15,437.13,78.68
3,2,2025-05-15,124.89,11.24
3,3,2025-05-15,437.13,21.86
3,4,2025-05-15,124.89,7.49
3,5,2025-05-15,124.89,8.74
4,1,2025-05-15,194.54,35.02
4,2,2025-05-15,77.82,7.0
4,3,2025-05-15,38.91,1.95
4,4,2025-05-15,19.45,1.17
4,5,2025-05-15,58.36,4.09
5,1,2025-05-15,988.86,177.99
5,2,2025-05-15,565.06,50.86
5,3,2025-05-15,282.53,14.13
5,4,2025-05-15,282.53,16.95
5,5,2025-05-15,706.33,49.44
1,1,2025-05-16,304.77,54.86
1,2,2025-05-16,152.39,13.72
1,3,2025-05-16,60.95,3.05
1,4,2025-05-16,30.48,1.83
1,5,2025-05-16,60.95,4.27
2,1,2025-05-16,14.58,2.62
2,2,2025-05-16,5.47,0.49
2,3,2025-05-16,3.64,0.18
2,4,2025-05-16,7.29,0.44
2,5,2025-05-16,5.47,0.38
3,1,2025-05-16,355.35,63.96
3,2,2025-05-16,101.53,9.14
3,3,2025-05-16,355.35,17.77
3,4,2025-05-16,101.53,6.09
3,5,2025-05-16,101.53,7.11
4,1,2025-05-16,168.72,30.37
4,2,2025-05-16,67.49,6.07
4,3,2025-05-16,33.74,1.69
4,4,2025-05-16,16.87,1.01
4,5,2025-05-16,50.62,3.54
5,1,2025-05-16,773.41,139.21
5,2,2025-05-16,441.95,39.78
5,3,2025-05-16,220.97,11.05
5,4,2025-05-16,220.97,13.26
5,5,2025-05-16,552.43,38.67
1,1,2025-05-17,242.04,43.57
1,2,2025-05-17,121.02,10.89
1,3,2025-05-17,48.41,2.42
1,4,2025-05-17,24.2,1.45
1,5,2025-05-17,48.41,3.39
2,1,2025-05-17,12.76,2.3
2,2,2025-05-17,4.78,0.43
2,3,2025-05-17,3.19,0.16
2,4,2025-05-17,6.38,0.38
2,5,2025-05-17,4.78,0.33
3,1,2025-05-17,261.15,47.01
3,2,2025-05-17,74.61,6.71
3,3,2025-05-17,261.15,13.06
3,4,2025-05-17,74.61,4.48
3,5,2025-05-17,74.61,5.22
4,1,2025-05-17,146.71,26.41
4,2,2025-05-17,58.68,5.28
4,3,2025-05-17,29.34,1.47
4,4,2025-05-17,14.67,0.88
4,5,2025-05-17,44.01,3.08
5,1,2025-05-17,578.8,104.18
5,2,2025-05-17,330.74,29.77
5,3,2025-05-17,165.37,8.27
5,4,2025-05-17,165.37,9.92
5,5,2025-05-17,413.43,28.94
1,1,2025-05-19,386.3,69.53
1,2,2025-05-19,193.15,17.38
1,3,2025-05-19,77.26,3.86
1,4,2025-05-19,38.63,2.32
1,5,2025-05-19,77.26,5.41
2,1,2025-05-19,22.31,4.02
2,2,2025-05-19,8.37,0.75
2,3,2025-05-19,5.58,0.28
2,4,2025-05-19,11.15,0.67
2,5,2025-05-19,8.37,0.59
3,1,2025-05-19,392.2,70.6
3,2,2025-05-19,112.06,10.09
3,3,2025-05-19,392.2,19.61
3,4,2025-05-19,112.06,6.72
3,5,2025-05-19,112.06,7.84
4,1,2025-05-19,169.91,30.58
4,2,2025-05-19,67.97,6.12
4,3,2025-05-19,33.98,1.7
4,4,2025-05-19,16.99,1.02
4,5,2025-05-19,50.97,3.57
5,1,2025-05-19,957.81,172.41
5,2,2025-05-19,547.32,49.26
5,3,2025-05-19,273.66,13.68
5,4,2025-05-19,273.66,16.42
5,5,2025-05-19,684.15,47.89
1,1,2025-05-20,447.19,80.49
1,2,2025-05-20,223.59,20.12
1,3,2025-05-20,89.44,4.47
1,4,2025-05-20,44.72,2.68
1,5,2025-05-20,89.44,6.26
2,1,2025-05-20,15.67,2.82
2,2,2025-05-20,5.88,0.53
2,3,2025-05-20,3.92,0.2
2,4,2025-05-20,7.83,0.47
2,5,2025-05-20,5.88,0.41
3,1,2025-05-20,393.56,70.84
3,2,2025-05-20,112.45,10.12
3,3,2025-05-20,393.56,19.68
3,4,2025-05-20,112.45,6.75
3,5,2025-05-20,112.45,7.87
4,1,2025-05-20,148.55,26.74
4,2,2025-05-20,59.42,5.35
4,3,2025-05-20,29.71,1.49
4,4,2025-05-20,14.86,0.89
4,5,2025-05-20,44.57,3.12
5,1,2025-05-20,938.52,168.93
5,2,2025-05-20,536.3,48.27
5,3,2025-05-20,268.15,13.41
5,4,2025-05-20,268.15,16.09
5,5,2025-05-20,670.38,46.93
1,1,2025-05-21,332.43,59.84
1,2,2025-05-21,166.22,14.96
1,3,2025-05-21,66.49,3.32
1,4,2025-05-21,33.24,1.99
1,5,2025-05-21,66.49,4.65
2,1,2025-05-21,19.62,3.53
2,2,2025-05-21,7.36,0.66
2,3,2025-05-21,4.91,0.25
2,4,2025-05-21,9.81,0.59
2,5,2025-05-21,7.36,0.52
3,1,2025-05-21,351.14,63.21
3,2,2025-05-21,100.33,9.03
3,3,2025-05-21,351.14,17.56
3,4,2025-05-21,100.33,6.02
3,5,2025-05-21,100.33,7.02
4,1,2025-05-21,164.75,29.65
4,2,2025-05-21,65.9,5.93
4,3,2025-05-21,32.95,1.65
4,4,2025-05-21,16.47,0.99
4,5,2025-05-21,49.42,3.46
5,1,2025-05-21,1007.42,181.34
5,2,2025-05-21,575.67,51.81
5,3,2025-05-21,287.83,14.39
5,4,2025-05-21,287.83,17.27
5,5,2025-05-21,719.59,50.37
1,1,2025-05-22,390.82,70.35
1,2,2025-05-22,195.41,17.59
1,3,2025-05-22,78.16,3.91
1,4,2025-05-22,39.08,2.34
1,5,2025-05-22,78.16,5.47
2,1,2025-05-22,21.74,3.91
2,2,2025-05-22,8.15,0.73
2,3,2025-05-22,5.44,0.27
2,4,2025-05-22,10.87,0.65
2,5,2025-05-22,8.15,0.57
3,1,2025-05-22,374.16,67.35
3,2,2025-05-22,106.9,9.62
3,3,2025-05-22,374.16,18.71
3,4,2025-05-22,106.9,6.41
3,5,2025-05-22,106.9,7.48
4,1,2025-05-22,162.5,29.25
4,2,2025-05-22,65.0,5.85
4,3,2025-05-22,32.5,1.62
4,4,2025-05-22,16.25,0.97
4,5,2025-05-22,48.75,3.41
5,1,2025-05-22,685.45,123.38
5,2,2025-05-22,391.68,35.25
5,3,2025-05-22,195.84,9.79
5,4,2025-05-22,195.84,11.75
5,5,2025-05-22,489.61,34.27
1,1,2025-05-23,357.12,64.28
1,2,2025-05-23,178.56,16.07
1,3,2025-05-23,71.42,3.57
1,4,2025-05-23,35.71,2.14
1,5,2025-05-23,71.42,5.0
2,1,2025-05-23,23.85,4.29
2,2,2025-05-23,8.94,0.8
2,3,2025-05-23,5.96,0.3
2,4,2025-05-23,11.92,0.72
2,5,2025-05-23,8.94,0.63
3,1,2025-05-23,361.39,65.05
3,2,2025-05-23,103.25,9.29
3,3,2025-05-23,361.39,18.07
3,4,2025-05-23,103.25,6.19
3,5,2025-05-23,103.25,7.23
4,1,2025-05-23,137.13,24.68
4,2,2025-05-23,54.85,4.94
4,3,2025-05-23,27.43,1.37
4,4,2025-05-23,13.71,0.82
4,5,2025-05-23,41.14,2.88
5,1,2025-05-23,706.2,127.12
5,2,2025-05-23,403.54,36.32
5,3,2025-05-23,201.77,10.09
5,4,2025-05-23,201.77,12.11
5,5,2025-05-23,504.43,35.31
1,1,2025-05-24,244.16,43.95
1,2,2025-05-24,122.08,10.99
1,3,2025-05-24,48.83,2.44
1,4,2025-05-24,24.42,1.47
1,5,2025-05-24,48.83,3.42
2,1,2025-05-24,13.12,2.36
2,2,2025-05-24,4.92,0.44
2,3,2025-05-24,3.28,0.16
2,4,2025-05-24,6.56,0.39
2,5,2025-05-24,4.92,0.34
3,1,2025-05-24,187.04,33.67
3,2,2025-05-24,53.44,4.81
3,3,2025-05-24,187.04,9.35
3,4,2025-05-24,53.44,3.21
3,5,2025-05-24,53.44,3.74
4,1,2025-05-24,93.15,16.77
4,2,2025-05-24,37.26,3.35
4,3,2025-05-24,18.63,0.93
4,4,2025-05-24,9.32,0.56
4,5,2025-05-24,27.95,1.96
5,1,2025-05-24,525.28,94.55
5,2,2025-05-24,300.16,27.01
5,3,2025-05-24,150.08,7.5
5,4,2025-05-24,150.08,9.0
5,5,2025-05-24,375.2,26.26
1,1,2025-05-26,327.64,58.98
1,2,2025-05-26,163.82,14.74
1,3,2025-05-26,65.53,3.28
1,4,2025-05-26,32.76,1.97
1,5,2025-05-26,65.53,4.59
2,1,2025-05-26,17.24,3.1
2,2,2025-05-26,6.46,0.58
2,3,2025-05-26,4.31,0.22
2,4,2025-05-26,8.62,0.52
2,5,2025-05-26,6.46,0.45
3,1,2025-05-26,416.45,74.96
3,2,2025-05-26,118.99,10.71
3,3,2025-05-26,416.45,20.82
3,4,2025-05-26,118.99,7.14
3,5,2025-05-26,118.99,8.33
4,1,2025-05-26,155.55,28.0
4,2,2025-05-26,62.22,5.6
4,3,2025-05-26,31.11,1.56
4,4,2025-05-26,15.56,0.93
4,5,2025-05-26,46.66,3.27
5,1,2025-05-26,794.01,142.92
5,2,2025-05-26,453.72,40.83
5,3,2025-05-26,226.86,11.34
5,4,2025-05-26,226.86,13.61
5,5,2025-05-26,567.15,39.7
1,1,2025-05-27,400.23,72.04
1,2,2025-05-27,200.11,18.01
1,3,2025-05-27,80.05,4.0
1,4,2025-05-27,40.02,2.4
1,5,2025-05-27,80.05,5.6
2,1,2025-05-27,17.36,3.12
2,2,2025-05-27,6.51,0.59
2,3,2025-05-27,4.34,0.22
2,4,2025-05-27,8.68,0.52
2,5,2025-05-27,6.51,0.46
3,1,2025-05-27,482.97,86.93
3,2,2025-05-27,137.99,12.42
3,3,2025-05-27,482.97,24.15
3,4,2025-05-27,137.99,8.28
3,5,2025-05-27,137.99,9.66
4,1,2025-05-27,166.94,30.05
4,2,2025-05-27,66.77,6.01
4,3,2025-05-27,33.39,1.67
4,4,2025-05-27,16.69,1.0
4,5,2025-05-27,50.08,3.51
5,1,2025-05-27,776.2,139.72
5,2,2025-05-27,443.54,39.92
5,3,2025-05-27,221.77,11.09
5,4,2025-05-27,221.77,13.31
5,5,2025-05-27,554.43,38.81
1,1,2025-05-28,346.99,62.46
1,2,2025-05-28,173.49,15.61
1,3,2025-05-28,69.4,3.47
1,4,2025-05-28,34.7,2.08
1,5,2025-05-28,69.4,4.86
2,1,2025-05-28,15.4,2.77
2,2,2025-05-28,5.77,0.52
2,3,2025-05-28,3.85,0.19
2,4,2025-05-28,7.7,0.46
2,5,2025-05-28,5.77,0.4
3,1,2025-05-28,433.28,77.99
3,2,2025-05-28,123.79,11.14
3,3,2025-05-28,433.28,21.66
3,4,2025-05-28,123.79,7.43
3,5,2025-05-28,123.79,8.67
4,1,2025-05-28,237.62,42.77
4,2,2025-05-28,95.05,8.55
4,3,2025-05-28,47.52,2.38
4,4,2025-05-28,23.76,1.43
4,5,2025-05-28,71.28,4.99
5,1,2025-05-28,878.94,158.21
5,2,2025-05-28,502.25,45.2
5,3,2025-05-28,251.13,12.56
5,4,2025-05-28,251.13,15.07
5,5,2025-05-28,627.82,43.95
1,1,2025-05-29,379.37,68.29
1,2,2025-05-29,189.69,17.07
1,3,2025-05-29,75.87,3.79
1,4,2025-05-29,37.94,2.28
1,5,2025-05-29,75.87,5.31
2,1,2025-05-29,23.54,4.24
2,2,2025-05-29,8.83,0.79
2,3,2025-05-29,5.89,0.29
2,4,2025-05-29,11.77,0.71
2,5,2025-05-29,8.83,0.62
3,1,2025-05-29,456.74,82.21
3,2,2025-05-29,130.5,11.74
3,3,2025-05-29,456.74,22.84
3,4,2025-05-29,130.5,7.83
3,5,2025-05-29,130.5,9.14
4,1,2025-05-29,169.98,30.6
4,2,2025-05-29,67.99,6.12
4,3,2025-05-29,34.0,1.7
4,4,2025-05-29,17.0,1.02
4,5,2025-05-29,50.99,3.57
5,1,2025-05-29,899.56,161.92
5,2,2025-05-29,514.03,46.26
5,3,2025-05-29,257.02,12.85
5,4,2025-05-29,257.02,15.42
5,5,2025-05-29,642.54,44.98
1,1,2025-05-30,432.38,77.83
1,2,2025-05-30,216.19,19.46
1,3,2025-05-30,86.48,4.32
1,4,2025-05-30,43.24,2.59
1,5,2025-05-30,86.48,6.05
2,1,2025-05-30,30.88,5.56
2,2,2025-05-30,11.58,1.04
2,3,2025-05-30,7.72,0.39
2,4,2025-05-30,15.44,0.93
2,5,2025-05-30,11.58,0.81
3,1,2025-05-30,406.66,73.2
3,2,2025-05-30,116.19,10.46
3,3,2025-05-30,406.66,20.33
3,4,2025-05-30,116.19,6.97
3,5,2025-05-30,116.19,8.13
4,1,2025-05-30,182.13,32.78
4,2,2025-05-30,72.85,6.56
4,3,2025-05-30,36.43,1.82
4,4,2025-05-30,18.21,1.09
4,5,2025-05-30,54.64,3.82
5,1,2025-05-30,977.64,175.98
5,2,2025-05-30,558.65,50.28
5,3,2025-05-30,279.33,13.97
5,4,2025-05-30,279.33,16.76
5,5,2025-05-30,698.32,48.88
1,1,2025-05-31,237.38,42.73
1,2,2025-05-31,118.69,10.68
1,3,2025-05-31,47.48,2.37
1,4,2025-05-31,23.74,1.42
1,5,2025-05-31,47.48,3.32
2,1,2025-05-31,14.6,2.63
2,2,2025-05-31,5.48,0.49
2,3,2025-05-31,3.65,0.18
2,4,2025-05-31,7.3,0.44
2,5,2025-05-31,5.48,0.38
3,1,2025-05-31,215.15,38.73
3,2,2025-05-31,61.47,5.53
3,3,2025-05-31,215.15,10.76
3,4,2025-05-31,61.47,3.69
3,5,2025-05-31,61.47,4.3
4,1,2025-05-31,119.53,21.52
4,2,2025-05-31,47.81,4.3
4,3,2025-05-31,23.91,1.2
4,4,2025-05-31,11.95,0.72
4,5,2025-05-31,35.86,2.51
5,1,2025-05-31,517.7,93.19
5,2,2025-05-31,295.83,26.62
5,3,2025-05-31,147.91,7.4
5,4,2025-05-31,147.91,8.87
5,5,2025-05-31,369.79,25.89
1,1,2025-06-02,364.9,65.68
1,2,2025-06-02,182.45,16.42
1,3,2025-06-02,72.98,3.65
1,4,2025-06-02,36.49,2.19
1,5,2025-06-02,72.98,5.11
2,1,2025-06-02,22.01,3.96
2,2,2025-06-02,8.25,0.74
2,3,2025-06-02,5.5,0.28
2,4,2025-06-02,11.0,0.66
2,5,2025-06-02,8.25,0.58
3,1,2025-06-02,453.87,81.7
3,2,2025-06-02,129.68,11.67
3,3,2025-06-02,453.87,22.69
3,4,2025-06-02,129.68,7.78
3,5,2025-06-02,129.68,9.08
4,1,2025-06-02,210.73,37.93
4,2,2025-06-02,84.29,7.59
4,3,2025-06-02,42.15,2.11
4,4,2025-06-02,21.07,1.26
4,5,2025-06-02,63.22,4.43
5,1,2025-06-02,831.83,149.73
5,2,2025-06-02,475.33,42.78
5,3,2025-06-02,237.67,11.88
5,4,2025-06-02,237.67,14.26
5,5,2025-06-02,594.17,41.59
1,1,2025-06-03,388.5,69.93
1,2,2025-06-03,194.25,17.48
1,3,2025-06-03,77.7,3.89
1,4,2025-06-03,38.85,2.33
1,5,2025-06-03,77.7,5.44
2,1,2025-06-03,26.96,4.85
2,2,2025-06-03,10.11,0.91
2,3,2025-06-03,6.74,0.34
2,4,2025-06-03,13.48,0.81
2,5,2025-06-03,10.11,0.71
3,1,2025-06-03,380.34,68.46
3,2,2025-06-03,108.67,9.78
3,3,2025-06-03,380.34,19.02
3,4,2025-06-03,108.67,6.52
3,5,2025-06-03,108.67,7.61
4,1,2025-06-03,201.77,36.32
4,2,2025-06-03,80.71,7.26
4,3,2025-06-03,40.35,2.02
4,4,2025-06-03,20.18,1.21
4,5,2025-06-03,60.53,4.24
5,1,2025-06-03,817.12,147.08
5,2,2025-06-03,466.92,42.02
5,3,2025-06-03,233.46,11.67
5,4,2025-06-03,233.46,14.01
5,5,2025-06-03,583.65,40.86
1,1,2025-06-04,386.42,69.56
1,2,2025-06-04,193.21,17.39
1,3,2025-06-04,77.28,3.86
1,4,2025-06-04,38.64,2.32
1,5,2025-06-04,77.28,5.41
2,1,2025-06-04,16.31,2.94
2,2,2025-06-04,6.12,0.55
2,3,2025-06-04,4.08,0.2
2,4,2025-06-04,8.16,0.49
2,5,2025-06-04,6.12,0.43
3,1,2025-06-04,468.07,84.25
3,2,2025-06-04,133.73,12.04
3,3,2025-06-04,468.07,23.4
3,4,2025-06-04,133.73,8.02
3,5,2025-06-04,133.73,9.36
4,1,2025-06-04,174.57,31.42
4,2,2025-06-04,69.83,6.28
4,3,2025-06-04,34.91,1.75
4,4,2025-06-04,17.46,1.05
4,5,2025-06-04,52.37,3.67
5,1,2025-06-04,1054.6,189.83
5,2,2025-06-04,602.63,54.24
5,3,2025-06-04,301.31,15.07
5,4,2025-06-04,301.31,18.08
5,5,2025-06-04,753.28,52.73
1,1,2025-06-05,392.94,70.73
1,2,2025-06-05,196.47,17.68
1,3,2025-06-05,78.59,3.93
1,4,2025-06-05,39.29,2.36
1,5,2025-06-05,78.59,5.5
2,1,2025-06-05,19.76,3.56
2,2,2025-06-05,7.41,0.67
2,3,2025-06-05,4.94,0.25
2,4,2025-06-05,9.88,0.59
2,5,2025-06-05,7.41,0.52
3,1,2025-06-05,487.11,87.68
3,2,2025-06-05,139.18,12.53
3,3,2025-06-05,487.11,24.36
3,4,2025-06-05,139.18,8.35
3,5,2025-06-05,139.18,9.74
4,1,2025-06-05,173.09,31.16
4,2,2025-06-05,69.24,6.23
4,3,2025-06-05,34.62,1.73
4,4,2025-06-05,17.31,1.04
4,5,2025-06-05,51.93,3.64
5,1,2025-06-05,776.81,139.83
5,2,2025-06-05,443.89,39.95
5,3,2025-06-05,221.95,11.1
5,4,2025-06-05,221.95,13.32
5,5,2025-06-05,554.87,38.84
1,1,2025-06-06,316.18,56.91
1,2,2025-06-06,158.09,14.23
1,3,2025-06-06,63.24,3.16
1,4,2025-06-06,31.62,1.9
1,5,2025-06-06,63.24,4.43
2,1,2025-06-06,25.2,4.54
2,2,2025-06-06,9.45,0.85
2,3,2025-06-06,6.3,0.32
2,4,2025-06-06,12.6,0.76
2,5,2025-06-06,9.45,0.66
3,1,2025-06-06,463.93,83.51
3,2,2025-06-06,132.55,11.93
3,3,2025-06-06,463.93,23.2
3,4,2025-06-06,132.55,7.95
3,5,2025-06-06,132.55,9.28
4,1,2025-06-06,148.84,26.79
4,2,2025-06-06,59.54,5.36
4,3,2025-06-06,29.77,1.49
4,4,2025-06-06,14.88,0.89
4,5,2025-06-06,44.65,3.13
5,1,2025-06-06,868.76,156.38
5,2,2025-06-06,496.44,44.68
5,3,2025-06-06,248.22,12.41
5,4,2025-06-06,248.22,14.89
